,text,created_at,retweet_count,favorite_count,id_str,Normalised retweets,Norm likes,weighted score,media,mention,length,time,date
3521,one of my first acts as president will be to deport the drug lords and then secure the border. #debate #maga,2016-10-20 01:23:45,6465,16001,7.89e+17,0.038307706000000004,0.040941492999999995,0.039097842,False,False,108,01:23:45,2016-10-20
3522,clinton?s flailing syria policy was judged a #vpdebate,2016-10-05 02:05:00,6222,17300,7.83e+17,0.036867834,0.044265223,0.039087051,True,False,54,02:05:00,2016-10-05
3523,the special interests and people who control our politicians (puppets) are spending $25 million on misleading and fraudulent t.v. ads on me.,2016-03-02 17:53:00,6542,15566,7.05e+17,0.038763962,0.039828466,0.039083313,False,False,140,17:53:00,2016-03-02
3524,well obama refused to say (he just can't say it) that we are at war with radical islamic terrorists.,2015-12-07 01:45:00,6849,13899,6.74e+17,0.040583059,0.035563141,0.039077084,False,False,100,01:45:00,2015-12-07
3525,i think having jeb's endorsement hurts lyin' ted. jeb spent more than $150000000 and got nothing. i spent a fraction of that and am first!,2016-03-23 20:02:29,5866,19190,7.13e+17,0.034758392,0.049101135,0.039061215,False,False,138,20:02:29,2016-03-23
3526,let?s properly check goofy elizabeth warren?s records to see if she is native american. i say she?s a fraud!,2016-05-06 23:16:00,6099,17917,7.29e+17,0.03613901,0.045843931,0.039050486,False,False,108,23:16:00,2016-05-06
3527,thank you to the governor of florida rick scott for your endorsement. i greatly appreciate your support!,2016-03-16 17:14:37,5713,19972,7.1e+17,0.033851806,0.051102025,0.039026872000000004,False,False,104,17:14:37,2016-03-16
3528,thank you pueblo colorado! #trumprally,2016-10-03 21:41:00,6434,16025,7.83e+17,0.038124019,0.041002902,0.038987682999999995,True,False,38,21:41:00,2016-10-03
3529,why won't president obama use the term islamic terrorism? isn't it now after all of this time and so much death about time!,2015-11-15 03:30:52,6924,13377,6.66e+17,0.041027464,0.034227508,0.038987477,False,False,123,03:30:52,2015-11-15
3530,never met but never liked dopey robert gates. look at the mess the u.s. is in. always speaks badly of his many bosses including obama.,2016-09-17 23:14:58,5698,19978,7.77e+17,0.033762925,0.051117377,0.03896926,False,False,134,23:14:58,2016-09-17
3531,wow @cnn has nothing but my opponents on their shows. really one-sided and unfair reporting. maybe i shouldn't do their town-hall tonight!,2016-03-29 13:34:36,5688,19914,7.15e+17,0.033703671,0.050953621,0.038878656,False,True,138,13:34:36,2016-03-29
3532,thank you american legion post 610- for hosting @mike_pence i for a roundtable with labor leaders. #laborday #maga,2016-09-05 16:55:00,5888,18817,7.73e+17,0.034888751,0.048146746,0.038866148999999996,True,True,114,16:55:00,2016-09-05
3533,so many great endorsements yesterday except for paul ryan! we must put america first and make america great again!,2016-05-06 10:26:00,5908,18708,7.29e+17,0.035007259,0.047867849000000004,0.038865436,False,False,114,10:26:00,2016-05-06
3534,the reason flake and corker dropped out of the senate race is very simple they had zero chance of being elected. now act so hurt wounded!,2017-10-25 11:27:36,5376,21561,9.23e+17,0.031854946,0.055167772999999996,0.038848794,False,False,137,11:27:36,2017-10-25
3535,thank you- appleton wisconsin!#wiprimary #trump2016,2016-03-30 21:35:14,6218,17001,7.15e+17,0.036844132,0.043500177,0.038840946,True,False,51,21:35:14,2016-03-30
3536,trump right: illegal families crossing border set to double 51152 so,2016-07-27 18:23:14,6725,14234,7.58e+17,0.03984831,0.0364203,0.038819907,True,False,68,18:23:14,2016-07-27
3537,it's really cold outside they are calling it a major freeze weeks ahead of normal. man we could use a big fat dose of global warming!,2015-10-19 13:30:30,7369,10741,6.56e+17,0.043664267,0.027482818,0.038809832,False,False,133,13:30:30,2015-10-19
3538,bernie sanders started off strong but with the selection of kaine for v.p. is ending really weak. so much for a movement! total disrespect,2016-07-24 11:25:06,5678,19859,7.57e+17,0.033644417,0.050812894000000004,0.03879496,False,False,138,11:25:06,2016-07-24
3539,we will stop heroin and other drugs from coming into new hampshire from our open southern border. we will build a wall and have security.,2016-02-09 22:19:00,6015,17979,6.97e+17,0.035641276,0.04600256900000001,0.038749663999999996,False,False,137,22:19:00,2016-02-09
3540,goofy elizabeth warren who may be the least productive senator in the u.s. senate must prove she is not a fraud. without the con it's over,2016-07-17 04:15:49,5613,20123,7.55e+17,0.033259266,0.051488386,0.038728002000000004,False,False,138,04:15:49,2016-07-17
3541,thank you iowa! #imwithyou,2016-08-27 21:27:08,5834,18927,7.7e+17,0.034568779,0.048428201,0.038726606000000004,True,False,26,21:27:08,2016-08-27
3542,i have been consistent in my opposition to common core. get rid of common core--- keep education local!,2016-02-11 02:51:00,6306,16333,6.98e+17,0.037365567999999995,0.041790976,0.03869319,False,False,103,02:51:00,2016-02-11
3543,i will be interviewed on @oreillyfactor tonight at 8:00 p.m. enjoy!,2016-10-27 22:23:56,5894,18555,7.92e+17,0.034924303,0.047476370999999996,0.038689923,False,True,67,22:23:56,2016-10-27
3544,"when i said in an interview that putin is ""not going into ukraine you can mark it down"" i am saying if i am president. already in crimea!",2016-08-01 12:50:00,5852,18780,7.6e+17,0.034675436000000004,0.04805207400000001,0.038688428,False,False,137,12:50:00,2016-08-01
3545,hillary clinton wants to create the most liberal supreme court in history #debate #draintheswamp,2016-10-20 01:07:40,7100,12010,7.89e+17,0.042070334,0.030729787999999997,0.03866817,True,False,96,01:07:40,2016-10-20
3546,crooked hillary clinton says that she got more primary votes than donald trump. but i had 17 people to beat?she had one!,2016-05-09 16:56:00,5949,18210,7.3e+17,0.035250199999999995,0.046593625,0.038653227000000005,False,False,120,16:56:00,2016-05-09
3547,as bernie sanders said hillary clinton has bad judgement. bill's meeting was probably initiated and demanded by hillary!,2016-07-01 12:11:00,5956,18164,7.49e+17,0.035291678,0.046475925,0.038646952000000005,False,False,120,12:11:00,2016-07-01
3548,thank you connecticut! #trump2016,2016-04-27 00:18:57,5939,18240,7.25e+17,0.035190946,0.046670385,0.038634778,True,False,33,00:18:57,2016-04-27
3549,i am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight rubio or ted cruz!,2016-02-27 15:25:07,6016,17818,7.04e+17,0.035647202,0.045590621,0.038630227,False,False,136,15:25:07,2016-02-27
3550,my economic policy speech will be carried live at 12:15 p.m. enjoy!,2016-08-08 15:20:00,5419,21041,7.63e+17,0.032109738,0.053837258,0.038627994,False,False,67,15:20:00,2016-08-08
3551,thank you fort wayne indiana!#trump2016 #inprimary,2016-05-01 21:31:00,6001,17844,7.27e+17,0.035558321000000004,0.045657147,0.038587969,True,False,50,21:31:00,2016-05-01
3552,join @teamtrump on facebook watch tonight's rally from geneva ohio- our 3rd rally of the day. #americafirst #maga,2016-10-28 00:14:46,6330,16056,7.92e+17,0.037507777,0.041082221,0.03858011,True,True,113,00:14:46,2016-10-28
3553,i will be live tweeting my interview with @megynkelly on the fox network tonight at 8! enjoy!,2016-05-17 21:19:17,5355,21300,7.33e+17,0.031730512999999995,0.054499957,0.038561346,True,True,93,21:19:17,2016-05-17
3554,hillary clinton is not a change agent just the same old status quo! she is spending a fortune i am spending very little. close in polls!,2016-06-26 22:09:30,5846,18633,7.47e+17,0.034639883999999996,0.047675947999999996,0.038550703,False,False,136,22:09:30,2016-06-26
3555,new national poll released. join the movement together we will #makeamericagreatagain!,2016-08-24 17:24:13,6116,17151,7.68e+17,0.036239742,0.043883979000000004,0.038533013,True,False,86,17:24:13,2016-08-24
3556,new gop platform now includes language that supports the border wall. we will build the wall and make america safe again!,2016-07-13 21:56:42,5939,17974,7.53e+17,0.035190946,0.045989775999999996,0.038430595,False,False,121,21:56:42,2016-07-13
3557,wow the ridiculous deal made between lyin'ted cruz and 1 for 42 john kasich has just blown up. what a dumb deal - dead on arrival!,2016-04-29 11:22:04,5771,18876,7.26e+17,0.034195479,0.048297707999999995,0.038426148,False,False,130,11:22:04,2016-04-29
3558,get rid of gun free zones. the four great marines who were just shot never had a chance. they were highly trained but helpless without guns.,2015-07-17 09:44:29,7557,9196,6.22e+17,0.044778242,0.023529652999999998,0.038403665,False,False,140,09:44:29,2015-07-17
3559,obama-clinton inherited $10t in debt and turned it into nearly $20t. they have bankrupted?,2016-06-21 16:53:07,6477,15008,7.45e+17,0.038378811,0.038400721,0.038385384,True,False,90,16:53:07,2016-06-21
3560,thank you for your endorsement @governorsununu. #maga,2016-09-27 16:58:58,6093,16990,7.81e+17,0.036103457,0.043472030999999994,0.03831403,True,True,53,16:58:58,2016-09-27
3561,i have raised/given a tremendous amount of money to our great veterans and have got nothing but bad publicity for doing so. watch!,2016-05-31 11:42:20,5539,19951,7.38e+17,0.032820786,0.051048293,0.038289038,False,False,130,11:42:20,2016-05-31
3562,thank you green bay wisconsin! governor @mike_pence and i will be back soon. #trumppence16 #maga,2016-08-06 02:44:00,5577,19740,7.62e+17,0.033045951000000004,0.05050841,0.038284689,True,True,96,02:44:00,2016-08-06
3563,word is-early voting in fl is very dishonest. little marco his state chairman their minions are working overtime-trying to rig the vote.,2016-03-12 18:06:00,6593,14216,7.09e+17,0.039066157000000004,0.036374243,0.038258583,False,False,136,18:06:00,2016-03-12
3564,.@hillaryclinton talking about jobs? remember what she promised upstate new york. #bigleaguetruth#debates,2016-10-20 01:39:40,6933,12369,7.89e+17,0.041080793,0.031648355,0.038251061,True,True,105,01:39:40,2016-10-20
3565,the trump doctrine: peace through strength. #trump2016,2016-03-31 13:48:20,6320,15680,7.16e+17,0.037448523,0.040120156000000004,0.038250013,True,False,54,13:48:20,2016-03-31
3566,so many veterans groups are beyond happy with all of the money i raised/gave! it was my great honor - they do an amazing job.,2016-05-31 16:57:17,5557,19799,7.38e+17,0.032927443,0.050659373,0.038247022,False,False,125,16:57:17,2016-05-31
3567,president obama spends so much time speaking of the so-called carbon footprint and yet he flies all the way to hawaii on a massive old 747.,2015-12-19 19:25:05,6539,14433,6.78e+17,0.038746186,0.036929477999999995,0.038201173,False,False,139,19:25:05,2015-12-19
3568,.@foxnews is much better and far more truthful than @cnn which is all negative. guests are stacked for crooked hillary! i don't watch.,2016-07-17 13:04:10,5488,20103,7.55e+17,0.032518591,0.051437212,0.038194177,False,True,134,13:04:10,2016-07-17
3569,my experience in iowa was a great one. i started out with all of the experts saying i couldn't do well there and ended up in 2nd place. nice,2016-02-02 16:03:00,5429,20296,6.95e+17,0.032168992,0.051931038,0.038097606,False,False,140,16:03:00,2016-02-02
3570,lyin' ted cruz who can never beat hillary clinton and has no path to victory has chosen a v.p.candidate who failed badly in her own effort,2016-04-28 11:31:48,5702,18806,7.26e+17,0.033786626,0.0481186,0.038086218,False,False,138,11:31:48,2016-04-28
3571,#imwithyou,2016-06-22 21:39:43,6385,15095,7.46e+17,0.037833674,0.038623326,0.03807057,True,False,10,21:39:43,2016-06-22
3572,1988 with oprah- discussing why i would never rule out a run for #potus.#trump2016 #votetrumpny #primaryday,2016-04-19 19:46:32,6478,14589,7.23e+17,0.038384736,0.037328632,0.038067905,True,False,107,19:46:32,2016-04-19
3573,great to be back in arizona!#makeamericagreatagain #trump2016,2016-03-19 15:40:55,6059,16834,7.11e+17,0.035901994,0.043072875999999996,0.038053259,True,False,61,15:40:55,2016-03-19
3574,crooked hillary clinton was not at all loyal to the person in her rigged system that pushed her over the top dws. too bad bernie flamed out,2016-07-24 22:02:42,5500,19848,7.57e+17,0.032589696,0.050784748,0.038048211,False,False,139,22:02:42,2016-07-24
3575,thank you indiana! #trump2016,2016-07-13 03:08:58,5609,19186,7.53e+17,0.033235564,0.0490909,0.037992165,True,False,29,03:08:58,2016-07-13
3576,look where the world is today a total mess and isis is still running around wild. i can fix it fast hillary has no chance!,2016-05-20 09:58:47,5946,17320,7.34e+17,0.035232424,0.044316397,0.037957616,False,False,122,09:58:47,2016-05-20
3577,wow reviews are in - thank you!,2016-09-08 10:52:00,5140,21672,7.74e+17,0.030456552,0.055451787,0.037955122,False,False,31,10:52:00,2016-09-08
3578,texas is heeling fast thanks to all of the great men women who have been working so hard. but still so much to do. will be back tomorrow!,2017-09-01 11:50:00,4996,22450,9.04e+17,0.029603295,0.057442442,0.037955038999999996,False,False,137,11:50:00,2017-09-01
3579,i opposed going into iraq. hillary voted for it. as with everything else she's supported it was a disaster.,2016-10-20 02:21:32,6523,14149,7.89e+17,0.038651379,0.036202811,0.037916808999999996,True,False,107,02:21:32,2016-10-20
3580,thank you anaheim california!#trump2016,2016-05-25 23:18:54,5578,19255,7.36e+17,0.033051877,0.049267449000000005,0.037916548,True,False,39,23:18:54,2016-05-25
3581,tomorrow's the day! knock on doors and make calls with us on national day of action! #trumptrain #maga?,2016-09-23 15:57:47,6130,16243,7.79e+17,0.036322697,0.041560695,0.037894096,True,False,103,15:57:47,2016-09-23
3582,carly fiorina- i agree! ted cruz is just another politician. all talk- no,2016-03-13 17:07:00,6490,14233,7.09e+17,0.038455841,0.036417741000000003,0.037844411,True,False,73,17:07:00,2016-03-13
3583,i will defeat isis. they have been around too long! what has our leadership been doing?#draintheswamp,2016-10-20 02:27:31,6493,14177,7.89e+17,0.038473617,0.036274455,0.037813868,True,False,101,02:27:31,2016-10-20
3584,looking forward to ia wi with gov. pence tomorrow. join us!,2016-08-04 15:17:00,5719,18350,7.61e+17,0.033887358,0.04695184,0.037806703,True,False,59,15:17:00,2016-08-04
3585,thank you nevada! #americafirst#makeamericagreatagain,2016-09-20 13:50:56,5906,17318,7.78e+17,0.034995408,0.044311279,0.037790169,True,False,53,13:50:56,2016-09-20
3586,i hope everyone had a great memorial day!,2016-05-30 20:15:04,5172,21252,7.37e+17,0.030646165,0.05437714,0.037765457,False,False,41,20:15:04,2016-05-30
3587,#makeamericasafeagain,2016-08-17 16:46:57,6060,16440,7.66e+17,0.035907918999999996,0.042064755,0.03775497,True,False,21,16:46:57,2016-08-17
3588,big wins in west virginia and nebraska. get ready for november - crooked hillary who is looking very bad against crazy bernie will lose!,2016-05-11 10:22:00,5638,18701,7.3e+17,0.033407401,0.047849938,0.037740162,False,False,136,10:22:00,2016-05-11
3589,how crazy - 7.5% of all births in u.s. are to illegal immigrants over 300000 babies per year. this must stop. unaffordable and not right!,2015-08-21 13:56:00,6949,11588,6.35e+17,0.041175599,0.029650022999999998,0.037717926,False,False,137,13:56:00,2015-08-21
